antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Smoking', 'BMIGroup_Underweight', 'DietQuality'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'AlcoholConsumption', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'Smoking', 'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight'})","frozenset({'Diagnosis', 'AlcoholConsumption', 'Smoking', 'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'AlcoholConsumption'})","frozenset({'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight'})","frozenset({'Diagnosis', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight'})","frozenset({'Diagnosis', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'Smoking', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'Diagnosis', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'Smoking', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'Diagnosis', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'Smoking', 'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'PhysicalActivity', 'DietQuality'})",frozenset({'SleepQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'PhysicalActivity', 'SleepQuality'})",frozenset({'DietQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'DietQuality', 'SleepQuality'})",frozenset({'PhysicalActivity'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})",frozenset({'Smoking'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'Smoking', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})",frozenset({'FamilyHistoryAlzheimers'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'FamilyHistoryAlzheimers', 'Smoking', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})",frozenset({'Diagnosis'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'PhysicalActivity'})","frozenset({'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'DietQuality'})","frozenset({'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'SleepQuality'})","frozenset({'DietQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality'})","frozenset({'Smoking', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'SleepQuality'})","frozenset({'Smoking', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'DietQuality', 'SleepQuality'})","frozenset({'Smoking', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'Smoking', 'PhysicalActivity', 'DietQuality'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'Smoking', 'PhysicalActivity', 'SleepQuality'})","frozenset({'FamilyHistoryAlzheimers', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'Smoking', 'DietQuality', 'SleepQuality'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'FamilyHistoryAlzheimers', 'Smoking', 'PhysicalActivity', 'DietQuality'})","frozenset({'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'FamilyHistoryAlzheimers', 'Smoking', 'PhysicalActivity', 'SleepQuality'})","frozenset({'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'FamilyHistoryAlzheimers', 'Smoking', 'DietQuality', 'SleepQuality'})","frozenset({'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})","frozenset({'Smoking', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Smoking', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})","frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'DietQuality', 'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity', 'Diagnosis'})","frozenset({'Smoking', 'SleepQuality', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'DietQuality', 'Diagnosis'})","frozenset({'Smoking', 'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality', 'Diagnosis'})","frozenset({'Smoking', 'PhysicalActivity', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'PhysicalActivity', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'DietQuality', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'SleepQuality', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'PhysicalActivity', 'Diagnosis'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity', 'Diagnosis'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'SleepQuality', 'Diagnosis'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'DietQuality', 'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'DietQuality'})","frozenset({'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'DietQuality', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity', 'DietQuality'})","frozenset({'Smoking', 'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity'})","frozenset({'Smoking', 'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality', 'DietQuality'})","frozenset({'Smoking', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'PhysicalActivity', 'DietQuality'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'SleepQuality', 'DietQuality'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'Smoking', 'SleepQuality', 'PhysicalActivity', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity', 'Diagnosis'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'SleepQuality', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'Diagnosis'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'BMIGroup_Underweight'})","frozenset({'DietQuality', 'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'Smoking', 'SleepQuality', 'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'DietQuality'})","frozenset({'Smoking', 'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'Smoking', 'PhysicalActivity', 'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'DietQuality'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'Smoking', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight'})","frozenset({'Diagnosis', 'Smoking', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'BMIGroup_Underweight'})","frozenset({'Diagnosis', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight'})","frozenset({'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'PhysicalActivity', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'PhysicalActivity', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'Diagnosis', 'FamilyHistoryAlzheimers', 'Smoking', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'PhysicalActivity', 'DietQuality'})",frozenset({'SleepQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'PhysicalActivity', 'SleepQuality'})",frozenset({'DietQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'DietQuality', 'SleepQuality'})",frozenset({'PhysicalActivity'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})",frozenset({'AlcoholConsumption'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'AlcoholConsumption', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})",frozenset({'FamilyHistoryAlzheimers'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'PhysicalActivity', 'DietQuality', 'SleepQuality'})",frozenset({'Diagnosis'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'PhysicalActivity'})","frozenset({'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'DietQuality'})","frozenset({'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'SleepQuality'})","frozenset({'DietQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality'})","frozenset({'SleepQuality', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
